Station,Year,Month,Day,Rain,RelHum,Tmax,Tmin
Kankan,1951,09,04,27.1,,27,20.6
Kankan,1951,09,05,0,,30.4,21
Kankan,1951,09,06,0,,29.9,22
Kankan,1951,09,07,3.8,,30,20.4
Kankan,1951,09,08,0,,29.2,21
Kankan,1951,09,09,1,,27.6,21
Kankan,1951,09,10,7.2,,30.8,20.3
Kankan,1951,09,11,39.3,,32.3,21.3
Kankan,1951,09,12,7.7,,28.2,19.6
Kankan,1951,09,13,7.7,,27.8,20.9
Kankan,1951,09,14,0,,30.5,22.2
Kankan,1951,09,15,0.7,,30.9,22
Kankan,1951,09,16,14,,30,21
Kankan,1951,09,17,0,,27.5,22
Kankan,1951,09,18,0,,31.2,21.8
Kankan,1951,09,19,1.2,,29.9,21.8
Kankan,1951,09,20,38.1,,30.5,21.4
Kankan,1951,09,21,3.4,,30.4,21
Kankan,1951,09,22,17.3,,32,22.1
Kankan,1951,09,23,0,,30.9,21.4
Kankan,1951,09,24,0,,30.2,21.4
Kankan,1951,09,25,0,,30.4,22
Kankan,1951,09,26,50.8,,30.8,21.8
Kankan,1951,09,27,4.4,,30.6,22
Kankan,1951,09,28,3.4,,30,22
Kankan,1951,09,29,0.8,,30.5,22
Kankan,1951,09,30,5.2,,28.9,22.2
Kankan,1951,10,01,2.4,,28.2,22
Kankan,1951,10,02,0.2,,27.8,21
Kankan,1951,10,03,26.2,,30,21.5
Kankan,1951,10,04,2.8,,26,21.8
Kankan,1951,10,05,8.1,,30.8,22.1
Kankan,1951,10,06,0,,31,22
Kankan,1951,10,07,2.5,,31,21.3
Kankan,1951,10,08,0,,31.8,21.4
Kankan,1951,10,09,30.2,,31,21.6
Kankan,1951,10,10,0.2,,30.5,21.4
Kankan,1951,10,11,0,,30.5,21.3
Kankan,1951,10,12,28.6,,31.8,21.4
Kankan,1951,10,13,5.9,,30,20.8
Kankan,1951,10,14,5.1,,28.9,21.8
Kankan,1951,10,15,0,,31.4,21.4
Kankan,1951,10,16,0,,32.1,22.3
Kankan,1951,10,17,2.9,,31.8,21.1
Kankan,1951,10,18,5.2,,32.1,20.9
Kankan,1951,10,19,3,,30.5,21.2
Kankan,1951,10,20,0.4,,28,22.3
Kankan,1951,10,21,0.7,,29.8,20.3
Kankan,1951,10,22,0,,30.2,21.8
Kankan,1951,10,23,4.2,,27.9,22
Kankan,1951,10,24,10.1,,26,20.9
Kankan,1951,10,25,37.6,,30.1,20.4
Kankan,1951,10,26,12.5,,28.6,20.3
Kankan,1951,10,27,0,,30.5,21.5
Kankan,1951,10,28,0,,32.1,21.2
Kankan,1951,10,29,1,,32.3,20.9
Kankan,1951,10,30,30.6,,32,20.3
Kankan,1951,10,31,26.5,,29.6,20.6
Kankan,1951,11,01,0.3,,28,20.5
Kankan,1951,11,02,0,,31.6,20.8
Kankan,1951,11,03,20.7,,29,21
Kankan,1951,11,04,7.8,,28.5,21
Kankan,1951,11,05,0,,30.6,21.3
Kankan,1951,11,06,0,,31.3,20.3
Kankan,1951,11,07,0,,33,20
Kankan,1951,11,08,0,,33.5,19.8
Kankan,1951,11,09,0,,32.8,21.4
Kankan,1951,11,10,17,,33,22.2
Kankan,1951,11,11,0,,31.7,21.3
Kankan,1951,11,12,0,,31.6,21.7
Kankan,1951,11,13,0,,31.6,21.3
Kankan,1951,11,14,0,,32.6,21.1
Kankan,1951,11,15,0,,32.7,21.2
Kankan,1951,11,16,0,,32,19.9
Kankan,1951,11,17,10,,32.8,22
Kankan,1951,11,18,0,,32,21.5
Kankan,1951,11,19,2.7,,31.9,21.8
Kankan,1951,11,20,0,,31.2,21.3
Kankan,1951,11,21,0,,32,21.4
Kankan,1951,11,22,0,,31.9,19.4
Kankan,1951,11,23,0,,32,16.5
Kankan,1951,11,24,0,,31.7,16.5
Kankan,1951,11,25,0,,32.5,16.1
Kankan,1951,11,26,0,,33.5,16.2
Kankan,1951,11,27,0,,33.7,15.4
Kankan,1951,11,28,0,,33.2,14.9
Kankan,1951,11,29,0,,33,12.9
Kankan,1951,11,30,0,,33,13
Kankan,1951,12,01,0,,32.6,14.9
Kankan,1951,12,02,0,,33,17.3
Kankan,1951,12,03,0,,32.9,17.2
Kankan,1951,12,04,0,,34.4,17.2
Kankan,1951,12,05,0,,34,14.9
Kankan,1951,12,06,0,,34,13.1
Kankan,1951,12,07,0,,33.2,14.2
Kankan,1951,12,08,0,,33.5,14
Kankan,1951,12,09,0,,33.5,12
Kankan,1951,12,10,0,,32.8,11.6
Kankan,1951,12,11,0,,33,12.2
Kankan,1951,12,12,0,,33.1,13.4
Kankan,1951,12,13,0,,29.6,13.7
Kankan,1951,12,14,0,,33.5,12.2
Kankan,1951,12,15,0,,34,13.5
Kankan,1951,12,16,0,,32.8,16.5
Kankan,1951,12,17,0,,31.6,19.2
Kankan,1951,12,18,0,,29.6,18.6
Kankan,1951,12,19,0,,32,15.8
Kankan,1951,12,20,0,,31,19
Kankan,1951,12,21,0,,30.4,16.5
Kankan,1951,12,22,0,,31,15.8
Kankan,1951,12,23,0,,31.7,15
Kankan,1951,12,24,0,,31.8,12.4
Kankan,1951,12,25,0,,31.5,12.4
Kankan,1951,12,26,0,,32.6,12
Kankan,1951,12,27,0,,31.8,11.4
Kankan,1951,12,28,0,,33,13
Kankan,1951,12,29,0,,34.2,11.8
Kankan,1951,12,30,0,,33.1,12
Kankan,1951,12,31,0,,33,12.6
Kankan,1952,01,01,0,,32.1,11.4
Kankan,1952,01,02,0,,32.5,11
Kankan,1952,01,03,0,,32.8,11.2
Kankan,1952,01,04,0,,32,12
Kankan,1952,01,05,0,,32.3,15.8
Kankan,1952,01,06,0,,32.6,13
Kankan,1952,01,07,0,,32.8,14.1
Kankan,1952,01,08,0,,32.4,13.2
Kankan,1952,01,09,0,,30.2,11.3
Kankan,1952,01,10,0,,30.8,11.5
Kankan,1952,01,11,0,,32.4,10.4
Kankan,1952,01,12,0,,32.4,13.2
Kankan,1952,01,13,0,,31.4,16.2
Kankan,1952,01,14,0,,32.2,14.6
Kankan,1952,01,15,0,,30.2,14.1
Kankan,1952,01,16,0,,29.8,13.2
Kankan,1952,01,17,0,,28.4,13.1
Kankan,1952,01,18,0,,29.5,13.9
Kankan,1952,01,19,0,,31.4,14.8
Kankan,1952,01,20,0,,31.8,14.8
Kankan,1952,01,21,0,,33.7,14.4
Kankan,1952,01,22,0,,33,15
Kankan,1952,01,23,0,,33,18.8
Kankan,1952,01,24,0,,33,20.2
Kankan,1952,01,25,0,,29.8,17.5
Kankan,1952,01,26,0,,33.7,16.7
Kankan,1952,01,27,0,,35,19.1
Kankan,1952,01,28,0,,33.4,19.8
Kankan,1952,01,29,0,,34.5,20.6
Kankan,1952,01,30,0,,34.8,21.4
Kankan,1952,01,31,0,,32.6,18
Kankan,1952,02,01,0,,31,16.3
Kankan,1952,02,02,0,,31.5,14.4
Kankan,1952,02,03,0,,31.5,13.6
Kankan,1952,02,04,0,,34.5,13
Kankan,1952,02,05,0,,35,14.3
Kankan,1952,02,06,0,,34.4,14.6
Kankan,1952,02,07,0,,33.7,13.8
Kankan,1952,02,08,0,,32,17.1
Kankan,1952,02,09,0,,33,19.9
Kankan,1952,02,10,0,,34,14.4
Kankan,1952,02,11,0,,34.8,14.1
Kankan,1952,02,12,0,,34.8,13.4
Kankan,1952,02,13,0,,36.5,12.8
Kankan,1952,02,14,0,,36.8,12.6
Kankan,1952,02,15,0,,36.3,15.2
Kankan,1952,02,16,0,,36.9,18
Kankan,1952,02,17,0,,36.6,21.5
Kankan,1952,02,18,0,,36.8,23
Kankan,1952,02,19,0,,36,22
Kankan,1952,02,20,0,,36,24.1
Kankan,1952,02,21,0,,36.1,23.4
Kankan,1952,02,22,0,,35.8,23.3
Kankan,1952,02,23,0,,37,24
Kankan,1952,02,24,0,,38.4,22.6
Kankan,1952,02,25,0,,36,22.5
Kankan,1952,02,26,0,,36.9,23.7
Kankan,1952,02,27,0,,34.7,23.9
Kankan,1952,02,28,0,,35.8,22.3
Kankan,1952,02,29,0,,35.5,23.8
Kankan,1952,03,01,0,,34.8,21.7
Kankan,1952,03,02,0,,35.3,22.7
Kankan,1952,03,03,0,,37.1,20
Kankan,1952,03,04,0,,37.4,18.6
Kankan,1952,03,05,0,,37.8,17.1
Kankan,1952,03,06,0,,37.9,18.3
Kankan,1952,03,07,0,,37.4,18.9
Kankan,1952,03,08,0,,36.8,17
Kankan,1952,03,09,0,,36,15.8
Kankan,1952,03,10,0,,36.7,15.6
Kankan,1952,03,11,0,,37.1,17.9
Kankan,1952,03,12,0,,37,18.4
Kankan,1952,03,13,0,,38.2,22.4
Kankan,1952,03,14,0,,38,23.3
Kankan,1952,03,15,0,,37.8,24
Kankan,1952,03,16,0,,38,24.8
Kankan,1952,03,17,0,,36,23.8
Kankan,1952,03,18,13.4,,35.5,23.6
Kankan,1952,03,19,0,,30.7,20.8
Kankan,1952,03,20,0,,35.5,23.6
Kankan,1952,03,21,0,,35.3,22.6
Kankan,1952,03,22,0,,35.1,19.8
Kankan,1952,03,23,0,,37,22.8
Kankan,1952,03,24,0,,37,24.2
Kankan,1952,03,25,3.9,,36.2,24
Kankan,1952,03,26,0,,37,22.4
Kankan,1952,03,27,0,,37,23.3
Kankan,1952,03,28,0,,36.6,23.9
Kankan,1952,03,29,0,,38.1,25.5
Kankan,1952,03,30,0,,38.5,24.5
Kankan,1952,03,31,0,,36.4,24.6
Kankan,1952,04,01,0,,37.5,23.8
Kankan,1952,04,02,1.9,,36.2,25.7
Kankan,1952,04,03,0,,33.2,22.4
Kankan,1952,04,04,0,,36.1,22.3
Kankan,1952,04,05,0,,37,24.7
Kankan,1952,04,06,0,,36.5,22.2
Kankan,1952,04,07,0,,36.2,18
Kankan,1952,04,08,0,,38,19.7
Kankan,1952,04,09,0,,38,22.5
Kankan,1952,04,10,0,,37.8,21.7
Kankan,1952,04,11,0,,36,24
Kankan,1952,04,12,0,,37.2,24.8
Kankan,1952,04,13,6.2,,38.5,23.8
Kankan,1952,04,14,0,,37,23
Kankan,1952,04,15,0,,36.2,24.6
Kankan,1952,04,16,0,,37.5,23.8
Kankan,1952,04,17,0,,36.2,26.6
Kankan,1952,04,18,0,,32.8,23.8
Kankan,1952,04,19,0,,36.8,22.7
Kankan,1952,04,20,2.4,,35.7,22.9
Kankan,1952,04,21,0,,35.5,23
Kankan,1952,04,22,0,,37,24
Kankan,1952,04,23,0,,34,25.2
Kankan,1952,04,24,0,,35.7,24.4
Kankan,1952,04,25,0,,37,24.8
Kankan,1952,04,26,0,,35.5,24.3
Kankan,1952,04,27,6.2,,36.6,24.9
Kankan,1952,04,28,1.7,,36.2,24.3
Kankan,1952,04,29,0,,34.6,22.3
Kankan,1952,04,30,0,,36.3,23.9
Kankan,1952,05,01,0,,37.6,24
Kankan,1952,05,02,4.3,,36.2,24.3
Kankan,1952,05,03,1.5,,33.8,22.6
Kankan,1952,05,04,0,,35,22.4
Kankan,1952,05,05,0,,36.3,24.6
Kankan,1952,05,06,47.5,,36.8,25.8
Kankan,1952,05,07,1.6,,30.5,19.7
Kankan,1952,05,08,0,,34,23.8
Kankan,1952,05,09,0,,33.3,24.4
Kankan,1952,05,10,0,,33.6,22.4
Kankan,1952,05,11,0,,33.8,24.5
Kankan,1952,05,12,0,,35.6,25.8
Kankan,1952,05,13,0,,36.5,23.9
Kankan,1952,05,14,2.7,,33.8,25.8
Kankan,1952,05,15,0,,33.1,22.9
Kankan,1952,05,16,0,,32,22.3
Kankan,1952,05,17,0,,33.8,23.2
Kankan,1952,05,18,0,,35,22.2
Kankan,1952,05,19,0,,35.8,24.7
Kankan,1952,05,20,8.5,,33,24.2
Kankan,1952,05,21,13.8,,31.8,23.2
Kankan,1952,05,22,15.6,,30.2,21.9
Kankan,1952,05,23,0.6,,31.1,21.6
Kankan,1952,05,24,0,,35.5,23.2
Kankan,1952,05,25,3.7,,32.9,24.3
Kankan,1952,05,26,0,,33,21.5
Kankan,1952,05,27,0,,32,21.2
Kankan,1952,05,28,0,,34,24
Kankan,1952,05,29,0,,33.6,23.6
Kankan,1952,05,30,21,,27.7,19.9
Kankan,1952,05,31,0,,31.3,22
Kankan,1952,06,01,0,,32.8,21.9
Kankan,1952,06,02,2.3,,29.6,20.6
Kankan,1952,06,03,0,,30.2,20.4
Kankan,1952,06,04,6.7,,33.7,21.8
Kankan,1952,06,05,0.4,,32.3,21
Kankan,1952,06,06,0,,34.2,21.2
Kankan,1952,06,07,0,,33.8,23.8
Kankan,1952,06,08,3.5,,33.2,23.9
Kankan,1952,06,09,25.8,,32.3,21
Kankan,1952,06,10,0,,32,19.9
Kankan,1952,06,11,0,,32.8,22.8
Kankan,1952,06,12,27.4,,34,24.2
Kankan,1952,06,13,0,,31.6,19.7
Kankan,1952,06,14,1.6,,31.5,21.2
Kankan,1952,06,15,0.3,,31,20.8
Kankan,1952,06,16,3.1,,32.2,22.4
Kankan,1952,06,17,6.7,,31.9,22
Kankan,1952,06,18,1.8,,32.2,21.2
Kankan,1952,06,19,0,,32.4,21.9
Kankan,1952,06,20,25.9,,32,22
Kankan,1952,06,21,2.3,,30.5,18
Kankan,1952,06,22,28.8,,31.2,20.4
Kankan,1952,06,23,0,,30.6,20.8
Kankan,1952,06,24,15.1,,29.9,21.4
Kankan,1952,06,25,0,,30.4,19.7
Kankan,1952,06,26,86.6,,26.8,19.8
Kankan,1952,06,27,0,,29.6,20.4
Kankan,1952,06,28,2.1,,30.7,21.8
Kankan,1952,06,29,4.8,,30.4,21.8
Kankan,1952,06,30,2.1,,31.5,21.8
Kankan,1952,07,01,26.9,,31.5,20.5
Kankan,1952,07,02,0,,30.6,18.8
Kankan,1952,07,03,0,,32,22.2
Kankan,1952,07,04,0.7,,28.3,22.6
Kankan,1952,07,05,0,,29.4,21.5
Kankan,1952,07,06,3.5,,28.1,20.8
Kankan,1952,07,07,1.1,,28.5,20.8
Kankan,1952,07,08,0,,28.4,21.8
Kankan,1952,07,09,6.7,,29.8,20.6
Kankan,1952,07,10,9.6,,30.4,20.6
Kankan,1952,07,11,15.2,,27.2,21
Kankan,1952,07,12,0,,28.2,20.9
Kankan,1952,07,13,12.1,,26.3,19.2
Kankan,1952,07,14,41.1,,31.4,20.3
Kankan,1952,07,15,16.1,,31,19.2
Kankan,1952,07,16,3.8,,26.4,20.3
Kankan,1952,07,17,0.4,,29.7,21.7
Kankan,1952,07,18,17.3,,26.5,19.7
Kankan,1952,07,19,0,,28.7,21
Kankan,1952,07,20,17.1,,27.6,21.6
Kankan,1952,07,21,0,,28.9,19.9
Kankan,1952,07,22,15.9,,30,20.7
Kankan,1952,07,23,2.7,,30,19.7
Kankan,1952,07,24,0,,29.8,21.9
Kankan,1952,07,25,24,,27.8,21.9
Kankan,1952,07,26,82.1,,29.7,21.2
Kankan,1952,07,27,6.7,,28.6,21.3
Kankan,1952,07,28,2.1,,26.8,21.6
Kankan,1952,07,29,0,,29.1,21.2
Kankan,1952,07,30,0,,27.4,21.6
Kankan,1952,07,31,0.4,,30.4,21.9
Kankan,1952,08,01,22.5,,30,22.2
Kankan,1952,08,02,0,,29.5,21.3
Kankan,1952,08,03,0,,29.9,21.7
Kankan,1952,08,04,0.2,,31,21.6
Kankan,1952,08,05,4,,30.7,22.3
Kankan,1952,08,06,3.1,,29.3,21.9
Kankan,1952,08,07,17,,27.7,20.1
Kankan,1952,08,08,5.6,,28.7,20.4
Kankan,1952,08,09,0,,30,21.2
Kankan,1952,08,10,32.7,,30.7,22.8
Kankan,1952,08,11,12.7,,27.2,18.1
Kankan,1952,08,12,9.6,,29.1,20.8
Kankan,1952,08,13,0,,29,21.1
Kankan,1952,08,14,37.8,,29.2,21.5
Kankan,1952,08,15,1.3,,25,19.2
Kankan,1952,08,16,1,,27.4,20.9
Kankan,1952,08,17,38.1,,29.2,21.4
Kankan,1952,08,18,0.9,,25.2,21.3
Kankan,1952,08,19,0.1,,26.8,20.4
Kankan,1952,08,20,0.8,,27.1,20.2
Kankan,1952,08,21,28.4,,26.7,22
Kankan,1952,08,22,2,,30,22
Kankan,1952,08,23,3.9,,28.8,21.7
Kankan,1952,08,24,4.1,,29.4,21
Kankan,1952,08,25,64.8,,29.7,21.7
Kankan,1952,08,26,0,,27.2,20.2
Kankan,1952,08,27,1.7,,28.4,21.1
Kankan,1952,08,28,21.4,,29.8,22.1
Kankan,1952,08,29,1,,26,20.5
Kankan,1952,08,30,12.6,,27.2,21.4
Kankan,1952,08,31,0.9,,29.5,22.3
Kankan,1952,09,01,9.6,,30.2,21
Kankan,1952,09,02,10.5,,27.3,21
Kankan,1952,09,03,0,,30.2,20.2
Kankan,1952,09,04,0,,30.3,21.8
Kankan,1952,09,05,3,,28.2,22.8
Kankan,1952,09,06,1.2,,28.4,22.3
Kankan,1952,09,07,0,,28.6,21.2
Kankan,1952,09,08,20.5,,29.9,21.8
Kankan,1952,09,09,29.3,,27.4,20.9
Kankan,1952,09,10,21.8,,28,20.6
Kankan,1952,09,11,0,,30.2,21.9
Kankan,1952,09,12,27.2,,23.5,19.9
Kankan,1952,09,13,1.1,,27.4,20
Kankan,1952,09,14,19.3,,31,21
Kankan,1952,09,15,5.7,,25.8,20.8
Kankan,1952,09,16,0.1,,29.2,22
Kankan,1952,09,17,0,,30,21.4
Kankan,1952,09,18,0,,30.8,21.5
Kankan,1952,09,19,3.3,,27.3,22.5
Kankan,1952,09,20,1,,29,22.6
Kankan,1952,09,21,15.1,,30.6,21.7
Kankan,1952,09,22,5.1,,30,21.2
Kankan,1952,09,23,8,,26.4,21.8
Kankan,1952,09,24,2.4,,27.8,21.9
Kankan,1952,09,25,1.5,,29.7,20.7
Kankan,1952,09,26,2.9,,29,21.6
Kankan,1952,09,27,34.3,,29.9,20.8
Kankan,1952,09,28,27.5,,29.6,20.9
Kankan,1952,09,29,1.4,,29.6,20.8
Kankan,1952,09,30,9.7,,30.8,19.4
Kankan,1952,10,01,3.2,,30,20.3
Kankan,1952,10,02,8.5,,29.6,20.8
Kankan,1952,10,03,0,,30.3,21
Kankan,1952,10,04,8.9,,28.3,21.3
Kankan,1952,10,05,19.9,,32.2,21.2
Kankan,1952,10,06,0,,29.6,20.2
Kankan,1952,10,07,8.8,,30.7,20.9
Kankan,1952,10,08,0,,30,20.1
Kankan,1952,10,09,22.9,,29,21.9
Kankan,1952,10,10,21.1,,26.7,20.6
Kankan,1952,10,11,28.2,,30,20.2
Kankan,1952,10,12,0,,30.5,20.7
Kankan,1952,10,13,0,,31.8,20.9
Kankan,1952,10,14,12.7,,27.7,21.5
Kankan,1952,10,15,0,,29.7,19.8
Kankan,1952,10,16,0,,32,21.5
Kankan,1952,10,17,0,,32.5,21.3
Kankan,1952,10,18,0,,32.7,21.4
Kankan,1952,10,19,0,,29.1,22.2
Kankan,1952,10,20,0,,32.3,20.8
Kankan,1952,10,21,0,,32.5,20.8
Kankan,1952,10,22,4.5,,31.6,21.3
Kankan,1952,10,23,0,,32.3,21.7
Kankan,1952,10,24,0,,32.9,21.8
Kankan,1952,10,25,0,,33,20.4
Kankan,1952,10,26,0,,32.8,20.9
Kankan,1952,10,27,5.4,,32.9,21.6
Kankan,1952,10,28,14.7,,27.2,20.6
Kankan,1952,10,29,0,,31.3,20
Kankan,1952,10,30,0,,32,19.9
Kankan,1952,10,31,0,,32.8,21.6
Kankan,1952,11,01,1.1,,32.9,21.1
Kankan,1952,11,02,0,,31.6,21
Kankan,1952,11,03,0,,32.9,19.9
Kankan,1952,11,04,0,,32.3,18.1
Kankan,1952,11,05,5.8,,32.2,18.6
Kankan,1952,11,06,3.6,,31.2,20.6
Kankan,1952,11,07,0,,30.9,19.9
Kankan,1952,11,08,0,,30.9,19.8
Kankan,1952,11,09,0,,32.4,21.1
Kankan,1952,11,10,0,,32.8,21
Kankan,1952,11,11,0,,31.7,22
Kankan,1952,11,12,0,,32.8,20.3
Kankan,1952,11,13,0,,33.2,18
Kankan,1952,11,14,0,,33,17.9
Kankan,1952,11,15,2.9,,33.8,19.5
Kankan,1952,11,16,32.5,,31.9,22.3
Kankan,1952,11,17,0,,30.5,20.5
Kankan,1952,11,18,0,,32.9,20.4
Kankan,1952,11,19,0,,32.4,21.3
Kankan,1952,11,20,0,,31,22
Kankan,1952,11,21,0,,32,20.8
Kankan,1952,11,22,0,,33.7,21.8
Kankan,1952,11,23,0,,34.2,17.7
Kankan,1952,11,24,0,,33.8,15.5
Kankan,1952,11,25,0,,32.9,15
Kankan,1952,11,26,0,,32.3,15.9
Kankan,1952,11,27,0,,32.7,17.2
Kankan,1952,11,28,0,,33.7,19.2
Kankan,1952,11,29,0,,33.9,16.3
Kankan,1952,11,30,0,,34.2,14.3
Kankan,1952,12,01,0,,33.2,13.7
Kankan,1952,12,02,0,,33,12.2
Kankan,1952,12,03,0,,32.7,11.2
Kankan,1952,12,04,0,,32.1,12.1
Kankan,1952,12,05,0,,32.8,12
Kankan,1952,12,06,0,,30.8,13.8
Kankan,1952,12,07,0,,33.4,14.1
Kankan,1952,12,08,0,,33,14.2
Kankan,1952,12,09,0,,33.2,13.4
Kankan,1952,12,10,0,,32.6,13.6
Kankan,1952,12,11,0,,30.8,12.5
Kankan,1952,12,12,0,,30.8,11.8
Kankan,1952,12,13,0,,30.8,11.3
Kankan,1952,12,14,0,,32.3,11.9
Kankan,1952,12,15,0,,34.6,13
Kankan,1952,12,16,0,,34.6,13.5
Kankan,1952,12,17,0,,34.3,13.7
Kankan,1952,12,18,0,,32.1,13.1
Kankan,1952,12,19,0,,32.3,11.6
Kankan,1952,12,20,0,,30,11.6
Kankan,1952,12,21,0,,33.4,15.5
Kankan,1952,12,22,0,,31,14.6
Kankan,1952,12,23,0,,31.1,16.7
Kankan,1952,12,24,0,,34.2,18
Kankan,1952,12,25,0,,33.8,16.5
Kankan,1952,12,26,0,,33.5,14.9
Kankan,1952,12,27,0,,32.7,14
Kankan,1952,12,28,0,,32.6,17.2
Kankan,1952,12,29,0,,32.8,18
Kankan,1952,12,30,9.4,,32.7,20.8
Kankan,1952,12,31,0,,23.6,19.5
Kankan,1953,01,01,0,,31.1,18.4
Kankan,1953,01,02,0,,32,16.8
Kankan,1953,01,03,0,,31.8,15.6
Kankan,1953,01,04,0,,33.2,14.2
Kankan,1953,01,05,0,,33.4,17.2
Kankan,1953,01,06,0,,34,18
Kankan,1953,01,07,0,,33,17.3
Kankan,1953,01,08,0,,34.6,14.8
Kankan,1953,01,09,0,,34.6,14.8
Kankan,1953,01,10,0,,34.9,14.5
Kankan,1953,01,11,0,,34.8,15.3
Kankan,1953,01,12,0,,34.9,16.3
Kankan,1953,01,13,0,,34.1,16.7
Kankan,1953,01,14,0,,34.4,18.7
Kankan,1953,01,15,0,,35,17
Kankan,1953,01,16,0,,35.3,17.2
Kankan,1953,01,17,0,,36.5,16
Kankan,1953,01,18,0,,35.2,16.1
Kankan,1953,01,19,0,,35.2,18.8
Kankan,1953,01,20,0,,35.1,21.1
Kankan,1953,01,21,0,,36.4,21.6
Kankan,1953,01,22,0,,36.6,19.6
Kankan,1953,01,23,0,,35.6,19.3
Kankan,1953,01,24,0,,36,16.2
Kankan,1953,01,25,0,,35.9,16
Kankan,1953,01,26,0,,35.1,17.2
Kankan,1953,01,27,0,,36,21.1
Kankan,1953,01,28,0,,36.2,16.8
Kankan,1953,01,29,0,,34.2,19.4
Kankan,1953,01,30,0,,34.8,13.6
Kankan,1953,01,31,0,,33.1,15.4
Kankan,1953,02,01,0,,32.7,12.6
Kankan,1953,02,02,0,,33.3,12.5
Kankan,1953,02,03,0,,33.7,14.7
Kankan,1953,02,04,0,,34.5,14.6
Kankan,1953,02,05,0,,36,15.3
Kankan,1953,02,06,0,,35.5,18.6
Kankan,1953,02,07,0,,34.8,21.5
Kankan,1953,02,08,0,,33.6,23.2
Kankan,1953,02,09,0,,36.6,16.8
Kankan,1953,02,10,0,,35.6,17.6
Kankan,1953,02,11,0,,35.6,17.8
Kankan,1953,02,12,0,,34.8,21.4
Kankan,1953,02,13,0,,36.5,19.8
Kankan,1953,02,14,0,,33.7,24.2
Kankan,1953,02,15,0,,31.7,23.6
Kankan,1953,02,16,0,,35.6,22.5
Kankan,1953,02,17,0,,34.9,20.1
Kankan,1953,02,18,0,,35.6,16.8
Kankan,1953,02,19,0,,35.2,15.6
Kankan,1953,02,20,0,,36.6,15.8
Kankan,1953,02,21,0,,36.1,18.2
Kankan,1953,02,22,0,,37,22.6
Kankan,1953,02,23,0,,38.2,25
Kankan,1953,02,24,0,,33.4,24
Kankan,1953,02,25,0,,34.3,21.1
Kankan,1953,02,26,0,,34.9,22
Kankan,1953,02,27,0,,35.3,23.3
Kankan,1953,02,28,0,,35.6,23.4
Kankan,1953,03,01,0,,33.9,23.3
Kankan,1953,03,02,0,,35.3,22.3
Kankan,1953,03,03,2.6,,31.8,24.2
Kankan,1953,03,04,0,,29.3,21.3
Kankan,1953,03,05,0,,35.8,19.9
Kankan,1953,03,06,0,,38.5,20.8
Kankan,1953,03,07,0,,36.2,23
Kankan,1953,03,08,0,,34.5,24.5
Kankan,1953,03,09,0,,35,24
Kankan,1953,03,10,0,,37,23.2
Kankan,1953,03,11,0,,36.3,24.4
Kankan,1953,03,12,9.9,,35.6,22.5
Kankan,1953,03,13,10.5,,32.6,21.7
Kankan,1953,03,14,0,,33,22.9
Kankan,1953,03,15,0,,34.6,22.1
Kankan,1953,03,16,0,,35,20.6
Kankan,1953,03,17,0,,36.2,24.2
Kankan,1953,03,18,0,,36.6,22
Kankan,1953,03,19,0,,35.1,22.8
Kankan,1953,03,20,0,,37.4,21.3
Kankan,1953,03,21,0,,37.1,22.4
Kankan,1953,03,22,0,,37.5,19.7
Kankan,1953,03,23,0,,36.5,23
Kankan,1953,03,24,0,,37.3,24
Kankan,1953,03,25,0,,38.5,23.1
Kankan,1953,03,26,0,,38.8,22
Kankan,1953,03,27,0,,37,21.2
Kankan,1953,03,28,0,,37.7,22.6
Kankan,1953,03,29,0,,35.9,20.1
Kankan,1953,03,30,0,,36.4,17.2
Kankan,1953,03,31,0,,36,17.9
Kankan,1953,04,01,0,,37.7,18.3
Kankan,1953,04,02,0,,37.4,20.5
Kankan,1953,04,03,0,,37.6,23
Kankan,1953,04,04,0,,37.8,26.2
Kankan,1953,04,05,0,,35.2,23
Kankan,1953,04,06,25.7,,36.4,22.3
Kankan,1953,04,07,0,,36.7,24.1
Kankan,1953,04,08,0,,36.5,24.5
Kankan,1953,04,09,0,,36.8,24.4
Kankan,1953,04,10,0,,36.6,23
Kankan,1953,04,11,0,,36.8,22.6
Kankan,1953,04,12,38.1,,35.8,20.8
Kankan,1953,04,13,0,,34.7,23.7
Kankan,1953,04,14,0,,35.2,22.9
Kankan,1953,04,15,0,,35.3,24.2
Kankan,1953,04,16,0,,33.8,24.2
Kankan,1953,04,17,0,,35.4,23.6
Kankan,1953,04,18,5.9,,33.2,24.3
Kankan,1953,04,19,0,,36.2,23
Kankan,1953,04,20,0,,35.6,24.8
Kankan,1953,04,21,5.3,,36,25.4
Kankan,1953,04,22,0,,35.7,22.9
Kankan,1953,04,23,0,,37,25.2
Kankan,1953,04,24,0,,34.7,25.7
Kankan,1953,04,25,4.4,,35,25.2
Kankan,1953,04,26,0,,33.2,22.2
Kankan,1953,04,27,54,,37.2,21.5
Kankan,1953,04,28,0,,30.6,21.4
Kankan,1953,04,29,0,,34.5,22.2
Kankan,1953,04,30,0,,29.3,22.7
Kankan,1953,05,01,0,,34.4,22.3
Kankan,1953,05,02,0,,31.6,24
Kankan,1953,05,03,0,,34.1,23.6
Kankan,1953,05,04,0,,32,23.2
Kankan,1953,05,05,0,,34.7,22.5
Kankan,1953,05,06,0,,34.8,24.2
Kankan,1953,05,07,6.5,,32.6,24.1
